match_id,date,innings_number,over_number,batting_team,bowling_team,model_probability,market_prob_1,edge,fetch_timestamp,estimated_over_end_time,timestamp_vs_over_delta_minutes,leakage_risk,leakage_severity,single_ts_per_innings,bookmaker_used,market_odds_1,effective_odds_after_slippage,edge_after_delay_penalty
1473507,2025-05-27,2,4,Royal Challengers Bengaluru,Lucknow Super Giants,0.8516,0.422983,0.428617,2025-05-27T16:44:00Z,2025-05-27T16:00:00Z,44.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.36,2.34,0.418617
1473507,2025-05-27,2,16,Royal Challengers Bengaluru,Lucknow Super Giants,0.9742,0.422983,0.551217,2025-05-27T16:44:00Z,2025-05-27T16:48:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.36,2.34,0.541217
1473507,2025-05-27,2,17,Royal Challengers Bengaluru,Lucknow Super Giants,0.9742,0.422983,0.551217,2025-05-27T16:44:00Z,2025-05-27T16:52:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.36,2.34,0.541217
1473506,2025-05-26,2,11,Punjab Kings,Mumbai Indians,0.8696,0.526316,0.343284,2025-05-26T16:40:00Z,2025-05-26T16:28:00Z,12.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.89,1.87,0.333284
1473506,2025-05-26,2,12,Punjab Kings,Mumbai Indians,0.9646,0.526316,0.438284,2025-05-26T16:40:00Z,2025-05-26T16:32:00Z,8.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.89,1.87,0.428284
1473506,2025-05-26,2,13,Punjab Kings,Mumbai Indians,0.9646,0.526316,0.438284,2025-05-26T16:40:00Z,2025-05-26T16:36:00Z,4.0,high,Fetch timestamp 1-5min after over end — probable leakage | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.89,1.87,0.428284
1473506,2025-05-26,2,14,Punjab Kings,Mumbai Indians,0.9646,0.526316,0.438284,2025-05-26T16:40:00Z,2025-05-26T16:40:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.89,1.87,0.428284
1473506,2025-05-26,2,15,Punjab Kings,Mumbai Indians,0.9109,0.526316,0.384584,2025-05-26T16:40:00Z,2025-05-26T16:44:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.89,1.87,0.374584
1473506,2025-05-26,2,16,Punjab Kings,Mumbai Indians,0.94,0.526316,0.413684,2025-05-26T16:40:00Z,2025-05-26T16:48:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.89,1.87,0.403684
1473506,2025-05-26,2,17,Punjab Kings,Mumbai Indians,0.94,0.526316,0.413684,2025-05-26T16:40:00Z,2025-05-26T16:52:00Z,-12.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.89,1.87,0.403684
1473506,2025-05-26,2,18,Punjab Kings,Mumbai Indians,0.9789,0.526316,0.452584,2025-05-26T16:40:00Z,2025-05-26T16:56:00Z,-16.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.89,1.87,0.442584
1473506,2025-05-26,2,19,Punjab Kings,Mumbai Indians,0.9789,0.526316,0.452584,2025-05-26T16:40:00Z,2025-05-26T17:00:00Z,-20.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.89,1.87,0.442584
1485779,2025-05-24,2,18,Delhi Capitals,Punjab Kings,0.8545,0.24812,0.60638,2025-05-24T16:56:00Z,2025-05-24T16:56:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,betfair_ex_eu,4.0,3.98,0.59638
1485779,2025-05-24,2,19,Delhi Capitals,Punjab Kings,0.9851,0.24812,0.73698,2025-05-24T16:56:00Z,2025-05-24T17:00:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,4.0,3.98,0.72698
1485779,2025-05-24,2,20,Delhi Capitals,Punjab Kings,0.858,0.24812,0.60988,2025-05-24T16:56:00Z,2025-05-24T17:04:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,4.0,3.98,0.59988
1473500,2025-05-20,2,8,Rajasthan Royals,Chennai Super Kings,0.8876,0.669643,0.217957,2025-05-20T16:36:00Z,2025-05-20T16:16:00Z,20.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.48,1.46,0.207957
1473500,2025-05-20,2,11,Rajasthan Royals,Chennai Super Kings,0.9615,0.669643,0.291857,2025-05-20T16:36:00Z,2025-05-20T16:28:00Z,8.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.48,1.46,0.281857
1473500,2025-05-20,2,12,Rajasthan Royals,Chennai Super Kings,0.9615,0.669643,0.291857,2025-05-20T16:36:00Z,2025-05-20T16:32:00Z,4.0,high,Fetch timestamp 1-5min after over end — probable leakage | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.48,1.46,0.281857
1473500,2025-05-20,2,13,Rajasthan Royals,Chennai Super Kings,0.9615,0.669643,0.291857,2025-05-20T16:36:00Z,2025-05-20T16:36:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.48,1.46,0.281857
1473500,2025-05-20,2,14,Rajasthan Royals,Chennai Super Kings,0.92,0.669643,0.250357,2025-05-20T16:36:00Z,2025-05-20T16:40:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.48,1.46,0.240357
1473500,2025-05-20,2,15,Rajasthan Royals,Chennai Super Kings,0.92,0.669643,0.250357,2025-05-20T16:36:00Z,2025-05-20T16:44:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.48,1.46,0.240357
1473500,2025-05-20,2,16,Rajasthan Royals,Chennai Super Kings,0.858,0.669643,0.188357,2025-05-20T16:36:00Z,2025-05-20T16:48:00Z,-12.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.48,1.46,0.178357
1473500,2025-05-20,2,17,Rajasthan Royals,Chennai Super Kings,0.858,0.669643,0.188357,2025-05-20T16:36:00Z,2025-05-20T16:52:00Z,-16.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.48,1.46,0.178357
1473500,2025-05-20,2,18,Rajasthan Royals,Chennai Super Kings,0.858,0.669643,0.188357,2025-05-20T16:36:00Z,2025-05-20T16:56:00Z,-20.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.48,1.46,0.178357
1473499,2025-05-19,2,7,Sunrisers Hyderabad,Lucknow Super Giants,0.9948,0.461347,0.533453,2025-05-19T16:32:00Z,2025-05-19T16:12:00Z,20.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.16,2.14,0.523453
1473499,2025-05-19,2,8,Sunrisers Hyderabad,Lucknow Super Giants,0.94,0.461347,0.478653,2025-05-19T16:32:00Z,2025-05-19T16:16:00Z,16.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.16,2.14,0.468653
1473499,2025-05-19,2,9,Sunrisers Hyderabad,Lucknow Super Giants,0.94,0.461347,0.478653,2025-05-19T16:32:00Z,2025-05-19T16:20:00Z,12.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.16,2.14,0.468653
1473499,2025-05-19,2,11,Sunrisers Hyderabad,Lucknow Super Giants,0.9109,0.461347,0.449553,2025-05-19T16:32:00Z,2025-05-19T16:28:00Z,4.0,high,Fetch timestamp 1-5min after over end — probable leakage | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.16,2.14,0.439553
1473499,2025-05-19,2,12,Sunrisers Hyderabad,Lucknow Super Giants,0.9109,0.461347,0.449553,2025-05-19T16:32:00Z,2025-05-19T16:32:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.16,2.14,0.439553
1473499,2025-05-19,2,13,Sunrisers Hyderabad,Lucknow Super Giants,0.9109,0.461347,0.449553,2025-05-19T16:32:00Z,2025-05-19T16:36:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.16,2.14,0.439553
1473499,2025-05-19,2,14,Sunrisers Hyderabad,Lucknow Super Giants,1.0,0.461347,0.538653,2025-05-19T16:32:00Z,2025-05-19T16:40:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.16,2.14,0.528653
1473499,2025-05-19,2,15,Sunrisers Hyderabad,Lucknow Super Giants,1.0,0.461347,0.538653,2025-05-19T16:32:00Z,2025-05-19T16:44:00Z,-12.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.16,2.14,0.528653
1473499,2025-05-19,2,16,Sunrisers Hyderabad,Lucknow Super Giants,0.9789,0.461347,0.517553,2025-05-19T16:32:00Z,2025-05-19T16:48:00Z,-16.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.16,2.14,0.507553
1473499,2025-05-19,2,17,Sunrisers Hyderabad,Lucknow Super Giants,0.9789,0.461347,0.517553,2025-05-19T16:32:00Z,2025-05-19T16:52:00Z,-20.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.16,2.14,0.507553
1473497,2025-05-18,2,1,Rajasthan Royals,Punjab Kings,0.8557,0.242144,0.613556,2025-05-18T12:00:00Z,2025-05-18T11:48:00Z,12.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,4.1,4.08,0.603556
1473497,2025-05-18,2,2,Rajasthan Royals,Punjab Kings,0.8557,0.242144,0.613556,2025-05-18T12:00:00Z,2025-05-18T11:52:00Z,8.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,4.1,4.08,0.603556
1473497,2025-05-18,2,3,Rajasthan Royals,Punjab Kings,0.8557,0.242144,0.613556,2025-05-18T12:00:00Z,2025-05-18T11:56:00Z,4.0,high,Fetch timestamp 1-5min after over end — probable leakage | SAME timestamp for all overs in innings,True,betfair_ex_eu,4.1,4.08,0.603556
1473497,2025-05-18,2,4,Rajasthan Royals,Punjab Kings,0.9206,0.242144,0.678456,2025-05-18T12:00:00Z,2025-05-18T12:00:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,betfair_ex_eu,4.1,4.08,0.668456
1473497,2025-05-18,2,5,Rajasthan Royals,Punjab Kings,0.9206,0.242144,0.678456,2025-05-18T12:00:00Z,2025-05-18T12:04:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,4.1,4.08,0.668456
1473497,2025-05-18,2,6,Rajasthan Royals,Punjab Kings,0.9206,0.242144,0.678456,2025-05-18T12:00:00Z,2025-05-18T12:08:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,4.1,4.08,0.668456
1473497,2025-05-18,2,7,Rajasthan Royals,Punjab Kings,0.8876,0.242144,0.645456,2025-05-18T12:00:00Z,2025-05-18T12:12:00Z,-12.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,4.1,4.08,0.635456
1473497,2025-05-18,2,8,Rajasthan Royals,Punjab Kings,0.8876,0.242144,0.645456,2025-05-18T12:00:00Z,2025-05-18T12:16:00Z,-16.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,4.1,4.08,0.635456
1473497,2025-05-18,2,9,Rajasthan Royals,Punjab Kings,0.879,0.242144,0.636856,2025-05-18T12:00:00Z,2025-05-18T12:20:00Z,-20.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,4.1,4.08,0.626856
1473498,2025-05-18,2,4,Gujarat Titans,Delhi Capitals,0.8516,0.668151,0.183449,2025-05-18T16:40:00Z,2025-05-18T16:00:00Z,40.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.49,1.47,0.173449
1473498,2025-05-18,2,13,Gujarat Titans,Delhi Capitals,0.8624,0.668151,0.194249,2025-05-18T16:40:00Z,2025-05-18T16:36:00Z,4.0,high,Fetch timestamp 1-5min after over end — probable leakage | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.49,1.47,0.184249
1473498,2025-05-18,2,14,Gujarat Titans,Delhi Capitals,0.8624,0.668151,0.194249,2025-05-18T16:40:00Z,2025-05-18T16:40:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.49,1.47,0.184249
1473498,2025-05-18,2,15,Gujarat Titans,Delhi Capitals,1.0,0.668151,0.331849,2025-05-18T16:40:00Z,2025-05-18T16:44:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.49,1.47,0.321849
1473498,2025-05-18,2,17,Gujarat Titans,Delhi Capitals,1.0,0.668151,0.331849,2025-05-18T16:40:00Z,2025-05-18T16:52:00Z,-12.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.49,1.47,0.321849
1473498,2025-05-18,2,18,Gujarat Titans,Delhi Capitals,1.0,0.668151,0.331849,2025-05-18T16:40:00Z,2025-05-18T16:56:00Z,-16.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.49,1.47,0.321849
1473498,2025-05-18,2,19,Gujarat Titans,Delhi Capitals,1.0,0.668151,0.331849,2025-05-18T16:40:00Z,2025-05-18T17:00:00Z,-20.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.49,1.47,0.321849
1473494,2025-05-07,2,11,Chennai Super Kings,Kolkata Knight Riders,0.9868,0.387173,0.599627,2025-05-07T16:48:00Z,2025-05-07T16:28:00Z,20.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.58,2.56,0.589627
1473494,2025-05-07,2,17,Chennai Super Kings,Kolkata Knight Riders,0.9742,0.387173,0.587027,2025-05-07T16:48:00Z,2025-05-07T16:52:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.58,2.56,0.577027
1473489,2025-05-03,2,16,Chennai Super Kings,Royal Challengers Bengaluru,0.9009,0.342342,0.558558,2025-05-03T16:44:00Z,2025-05-03T16:48:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.92,2.9,0.548558
1473486,2025-04-30,2,11,Punjab Kings,Chennai Super Kings,0.8624,0.331849,0.530551,2025-04-30T16:52:00Z,2025-04-30T16:28:00Z,24.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,3.0,2.98,0.520551
1473486,2025-04-30,2,16,Punjab Kings,Chennai Super Kings,0.9009,0.331849,0.569051,2025-04-30T16:52:00Z,2025-04-30T16:48:00Z,4.0,high,Fetch timestamp 1-5min after over end — probable leakage | SAME timestamp for all overs in innings,True,betfair_ex_eu,3.0,2.98,0.559051
1473486,2025-04-30,2,17,Punjab Kings,Chennai Super Kings,0.9683,0.331849,0.636451,2025-04-30T16:52:00Z,2025-04-30T16:52:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,betfair_ex_eu,3.0,2.98,0.626451
1473486,2025-04-30,2,18,Punjab Kings,Chennai Super Kings,0.858,0.331849,0.526151,2025-04-30T16:52:00Z,2025-04-30T16:56:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,3.0,2.98,0.516151
1473486,2025-04-30,2,19,Punjab Kings,Chennai Super Kings,0.858,0.331849,0.526151,2025-04-30T16:52:00Z,2025-04-30T17:00:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,3.0,2.98,0.516151
1473486,2025-04-30,2,20,Punjab Kings,Chennai Super Kings,0.858,0.331849,0.526151,2025-04-30T16:52:00Z,2025-04-30T17:04:00Z,-12.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,3.0,2.98,0.516151
1473484,2025-04-28,2,4,Rajasthan Royals,Gujarat Titans,0.9286,0.345455,0.583145,2025-04-28T16:20:00Z,2025-04-28T16:00:00Z,20.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.88,2.86,0.573145
1473484,2025-04-28,2,5,Rajasthan Royals,Gujarat Titans,0.9286,0.345455,0.583145,2025-04-28T16:20:00Z,2025-04-28T16:04:00Z,16.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.88,2.86,0.573145
1473484,2025-04-28,2,6,Rajasthan Royals,Gujarat Titans,0.9286,0.345455,0.583145,2025-04-28T16:20:00Z,2025-04-28T16:08:00Z,12.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.88,2.86,0.573145
1473484,2025-04-28,2,7,Rajasthan Royals,Gujarat Titans,0.9322,0.345455,0.586745,2025-04-28T16:20:00Z,2025-04-28T16:12:00Z,8.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.88,2.86,0.576745
1473484,2025-04-28,2,8,Rajasthan Royals,Gujarat Titans,0.9948,0.345455,0.649345,2025-04-28T16:20:00Z,2025-04-28T16:16:00Z,4.0,high,Fetch timestamp 1-5min after over end — probable leakage | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.88,2.86,0.639345
1473484,2025-04-28,2,9,Rajasthan Royals,Gujarat Titans,0.9322,0.345455,0.586745,2025-04-28T16:20:00Z,2025-04-28T16:20:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.88,2.86,0.576745
1473484,2025-04-28,2,10,Rajasthan Royals,Gujarat Titans,0.9948,0.345455,0.649345,2025-04-28T16:20:00Z,2025-04-28T16:24:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.88,2.86,0.639345
1473484,2025-04-28,2,11,Rajasthan Royals,Gujarat Titans,1.0,0.345455,0.654545,2025-04-28T16:20:00Z,2025-04-28T16:28:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.88,2.86,0.644545
1473484,2025-04-28,2,12,Rajasthan Royals,Gujarat Titans,1.0,0.345455,0.654545,2025-04-28T16:20:00Z,2025-04-28T16:32:00Z,-12.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.88,2.86,0.644545
1473484,2025-04-28,2,13,Rajasthan Royals,Gujarat Titans,1.0,0.345455,0.654545,2025-04-28T16:20:00Z,2025-04-28T16:36:00Z,-16.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.88,2.86,0.644545
1473484,2025-04-28,2,14,Rajasthan Royals,Gujarat Titans,1.0,0.345455,0.654545,2025-04-28T16:20:00Z,2025-04-28T16:40:00Z,-20.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.88,2.86,0.644545
1473484,2025-04-28,2,15,Rajasthan Royals,Gujarat Titans,1.0,0.345455,0.654545,2025-04-28T16:20:00Z,2025-04-28T16:44:00Z,-24.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.88,2.86,0.644545
1473484,2025-04-28,2,16,Rajasthan Royals,Gujarat Titans,0.989,0.345455,0.643545,2025-04-28T16:20:00Z,2025-04-28T16:48:00Z,-28.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,2.88,2.86,0.633545
1473483,2025-04-27,2,17,Royal Challengers Bengaluru,Delhi Capitals,0.9009,0.548628,0.352272,2025-04-27T16:52:00Z,2025-04-27T16:52:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.81,1.79,0.342272
1473483,2025-04-27,2,18,Royal Challengers Bengaluru,Delhi Capitals,0.8545,0.548628,0.305872,2025-04-27T16:52:00Z,2025-04-27T16:56:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.81,1.79,0.295872
1473483,2025-04-27,2,19,Royal Challengers Bengaluru,Delhi Capitals,0.858,0.548628,0.309372,2025-04-27T16:52:00Z,2025-04-27T17:00:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.81,1.79,0.299372
1473479,2025-04-24,2,11,Rajasthan Royals,Royal Challengers Bengaluru,0.9109,0.756458,0.154442,2025-04-24T16:52:00Z,2025-04-24T16:28:00Z,24.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.32,1.3,0.144442
1473479,2025-04-24,2,18,Rajasthan Royals,Royal Challengers Bengaluru,0.9742,0.756458,0.217742,2025-04-24T16:52:00Z,2025-04-24T16:56:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.32,1.3,0.207742
1473478,2025-04-23,2,4,Mumbai Indians,Sunrisers Hyderabad,0.94,0.97386,-0.03386,2025-04-23T16:24:00Z,2025-04-23T16:00:00Z,24.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.02,1.01,-0.04386
1473478,2025-04-23,2,5,Mumbai Indians,Sunrisers Hyderabad,0.8516,0.97386,-0.12226,2025-04-23T16:24:00Z,2025-04-23T16:04:00Z,20.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.02,1.01,-0.13226
1473478,2025-04-23,2,6,Mumbai Indians,Sunrisers Hyderabad,0.8516,0.97386,-0.12226,2025-04-23T16:24:00Z,2025-04-23T16:08:00Z,16.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.02,1.01,-0.13226
1473478,2025-04-23,2,7,Mumbai Indians,Sunrisers Hyderabad,0.8585,0.97386,-0.11536,2025-04-23T16:24:00Z,2025-04-23T16:12:00Z,12.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.02,1.01,-0.12536
1473478,2025-04-23,2,8,Mumbai Indians,Sunrisers Hyderabad,0.8585,0.97386,-0.11536,2025-04-23T16:24:00Z,2025-04-23T16:16:00Z,8.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.02,1.01,-0.12536
1473478,2025-04-23,2,9,Mumbai Indians,Sunrisers Hyderabad,0.8585,0.97386,-0.11536,2025-04-23T16:24:00Z,2025-04-23T16:20:00Z,4.0,high,Fetch timestamp 1-5min after over end — probable leakage | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.02,1.01,-0.12536
1473478,2025-04-23,2,11,Mumbai Indians,Sunrisers Hyderabad,0.9,0.97386,-0.07386,2025-04-23T16:24:00Z,2025-04-23T16:28:00Z,-4.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.02,1.01,-0.08386
1473478,2025-04-23,2,12,Mumbai Indians,Sunrisers Hyderabad,0.9,0.97386,-0.07386,2025-04-23T16:24:00Z,2025-04-23T16:32:00Z,-8.0,medium,Fetch timestamp before over end — likely clean | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.02,1.01,-0.08386
1473478,2025-04-23,2,13,Mumbai Indians,Sunrisers Hyderabad,0.9,0.97386,-0.07386,2025-04-23T16:24:00Z,2025-04-23T16:36:00Z,-12.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.02,1.01,-0.08386
1473478,2025-04-23,2,14,Mumbai Indians,Sunrisers Hyderabad,1.0,0.97386,0.02614,2025-04-23T16:24:00Z,2025-04-23T16:40:00Z,-16.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.02,1.01,0.01614
1473478,2025-04-23,2,15,Mumbai Indians,Sunrisers Hyderabad,1.0,0.97386,0.02614,2025-04-23T16:24:00Z,2025-04-23T16:44:00Z,-20.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.02,1.01,0.01614
1473478,2025-04-23,2,16,Mumbai Indians,Sunrisers Hyderabad,1.0,0.97386,0.02614,2025-04-23T16:24:00Z,2025-04-23T16:48:00Z,-24.0,medium,Fetch timestamp well before over — stale odds possible | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.02,1.01,0.01614
1473477,2025-04-22,2,1,Delhi Capitals,Lucknow Super Giants,0.8557,0.875274,-0.019574,2025-04-22T16:40:00Z,2025-04-22T15:48:00Z,52.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.14,1.12,-0.029574
1473477,2025-04-22,2,11,Delhi Capitals,Lucknow Super Giants,0.9615,0.875274,0.086226,2025-04-22T16:40:00Z,2025-04-22T16:28:00Z,12.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.14,1.12,0.076226
1473477,2025-04-22,2,12,Delhi Capitals,Lucknow Super Giants,0.92,0.875274,0.044726,2025-04-22T16:40:00Z,2025-04-22T16:32:00Z,8.0,critical,Fetch timestamp >5min after over end — likely post-result odds | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.14,1.12,0.034726
1473477,2025-04-22,2,14,Delhi Capitals,Lucknow Super Giants,0.92,0.875274,0.044726,2025-04-22T16:40:00Z,2025-04-22T16:40:00Z,0.0,medium,Fetch timestamp near over end — possible contemporaneous | SAME timestamp for all overs in innings,True,betfair_ex_eu,1.14,1.12,0.034726
